ADAMS CENTRAL COMMUNITY SCHOOLS,Indiana,IN ,1800060,    ,3,3,Adams County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,1304,97.14,13.42
ADAMS CENTRAL PUBLIC SCHOOLS,Nebraska,NE ,3102770,    ,3,3,Adams County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Prekindergarten,12th Grade,970,72.42,13.39
ADAMS COUNTY BOCES,Colorado,CO ,800009,    ,0,†,Adams County,4-Regional Education Service Agency (RESA),21-Suburb: Large,†,†,†,0,–
ADAMS COUNTY OHIO VALLEY LOCAL,Ohio,OH ,3906190,    ,7,7,Adams County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Prekindergarten,12th Grade,3752,214.08,17.53
ADAMS TOWNSHIP SCHOOL DISTRICT,Michigan,MI ,2601890,    ,2,2,Houghton County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Kindergarten,12th Grade,486,30.11,16.14
ADAMS-ARAP 28J AURORA,Colorado,CO ,800255,    ,0,†,Arapahoe County,4-Regional Education Service Agency (RESA),11-City: Large,–,–,†,†,†
ADAMS-FRIENDSHIP AREA SCHOOL DISTRICT,Wisconsin,WI ,5500060,    ,4,4,Adams County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,1435,120.24,11.93
ADDISON CENTRAL SCHOOL DISTRICT,New York,NY ,3602370,    ,3,3,Steuben County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,1090,88,12.39
ADDISON CENTRAL SUPERVISORY UNION,Vermont,VT ,5099903,3,0,†,Addison County,3-Supervisory union administrative center (or county superintendent's office serving the same purpose),32-Town: Distant,†,†,†,27,–
ADDISON CENTRAL UNIFIED SCHOOL DISTRICT,VERMONT,VT ,5000402,3,9,9,Addison County,2-Local school district that is a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,1808,146.91,12.31
ADDISON COMMUNITY SCHOOLS,Michigan,MI ,2601920,    ,3,3,Lenawee County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Kindergarten,12th Grade,806,47,17.15
ADDISON NORTHWEST SUPERVISORY UNION,Vermont,VT ,5099902,2,0,†,Addison County,3-Supervisory union administrative center (or county superintendent's office serving the same purpose),32-Town: Distant,†,†,†,0,–
ADDISON NORTHWEST UNIFIED SCHOOL DISTRICT,VERMONT,VT ,5000398,2,4,4,Addison County,2-Local school district that is a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,953,85.25,11.18
ADDISON RUTLAND SUPERVISORY UNION,Vermont,VT ,5099904,4,0,†,Rutland County,3-Supervisory union administrative center (or county superintendent's office serving the same purpose),32-Town: Distant,†,†,†,19.03,–
ADDISON SD 4,Illinois,IL ,1703150,    ,9,9,DuPage County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,8th Grade,3843,291.03,13.2
ADEL DESOTO MINBURN COMM SCHOOL DISTRICT,Iowa,IA ,1903150,    ,4,4,Dallas County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Prekindergarten,12th Grade,2046,128,15.98
ADEL SD 21,Oregon,OR ,4100990,    ,1,1,Lake County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,11th Grade,12,1,12
ADELANTE CHARTER DISTRICT,CALIFORNIA,CA ,602343,    ,1,1,Santa Barbara County,7-Independent Charter District,13-City: Small,Kindergarten,6th Grade,300,0,†
ADELANTO ELEMENTARY,California,CA ,601710,    ,15,15,San Bernardino County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Kindergarten,12th Grade,8208,0,†
ADENA LOCAL,Ohio,OH ,3904949,    ,3,3,Ross County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,1244,55.7,22.33
ADIRONDACK CENTRAL SCHOOL DISTRICT,New York,NY ,3605040,    ,4,4,Oneida County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,1212,110.34,10.98
ADLAI E STEVENSON HSD 125,Illinois,IL ,1732580,    ,2,2,Lake County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,9th Grade,12th Grade,4271,286.2,14.92
ADMIRAL PEARY AVTS,Pennsylvania,PA ,4280120,    ,1,1,Cambria County,9-Specialized public school district,31-Town: Fringe,9th Grade,12th Grade,0,17,0
ADNA SCHOOL DISTRICT,Washington,WA ,5300060,    ,2,2,Lewis County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,642,36.21,17.73
ADRIAN ISD,Texas,TX ,4807500,    ,1,1,Oldham County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,128,17.22,7.43
ADRIAN PUBLIC SCHOOL DISTRICT,Minnesota,MN ,2702730,    ,3,3,Nobles County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,568,43.06,13.19
ADRIAN PUBLIC SCHOOLS,Michigan,MI ,2601950,    ,7,7,Lenawee County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,2863,182.32,15.7
ADRIAN R-III,Missouri,MO ,2902850,    ,2,2,Bates County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,719,54.09,13.29
ADRIAN SD 61,Oregon,OR ,4101020,    ,2,2,Malheur County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,292,14.17,20.61
ADVANCE R-IV,Missouri,MO ,2902880,    ,3,3,Stoddard County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,468,35.4,13.22
ADVANCED MATH AND SCIENCE ACADEMY CHARTER (DISTRICT),Massachusetts,MA ,2500085,    ,1,1,Middlesex County,7-Independent Charter District,21-Suburb: Large,6th Grade,12th Grade,963,79.96,12.04
ADVANCED TECHNOLOGY ACADEMY,Michigan,MI ,2600255,    ,1,1,Wayne County,7-Independent Charter District,13-City: Small,Prekindergarten,12th Grade,1273,74.78,17.02
ADVANTAGE ACADEMY,Texas,TX ,4800041,    ,1,1,Dallas County,7-Independent Charter District,21-Suburb: Large,Prekindergarten,12th Grade,1396,70.79,19.72
ADVANTAGE ARTS ACADEMY,UTAH,UT ,4900198,    ,0,1,Salt Lake County,7-Independent Charter District,21-Suburb: Large,–,–,†,†,†
ADVANTAGE CHARTER ACADEMY,LOUISIANA,LA ,2200268,    ,1,1,East Baton Rouge Parish,7-Independent Charter District,21-Suburb: Large,Kindergarten,8th Grade,491,34,14.44
AEA 11 HEARTLAND AEA,Iowa,IA ,1999011,    ,0,†,Polk County,4-Regional Education Service Agency (RESA),21-Suburb: Large,†,†,†,17.07,–
AEA 13 GREEN HILLS AEA,Iowa,IA ,1999013,    ,0,†,Pottawattamie County,4-Regional Education Service Agency (RESA),41-Rural: Fringe,†,†,†,20.81,–
AECI II:  NYC CHARTER HS-COMP ENGIN,NEW YORK,NY ,3601195,    ,1,1,Bronx County,7-Independent Charter District,11-City: Large,9th Grade,9th Grade,113,10.57,10.69
AEROSTEM ACADEMY DISTRICT,CALIFORNIA,CA ,601724,    ,1,1,Sutter County,7-Independent Charter District,13-City: Small,6th Grade,12th Grade,103,0,†
AFFTON 101,Missouri,MO ,2902910,    ,4,4,St. Louis County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,12th Grade,2605,168.7,15.44
AFSA HIGH SCHOOL,Minnesota,MN ,2700186,    ,2,2,Ramsey County,7-Independent Charter District,21-Suburb: Large,Kindergarten,12th Grade,455,36.66,12.41
AFTON,Oklahoma,OK ,4002520,    ,2,2,Ottawa County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,478,35.39,13.51
AFTON CENTRAL SCHOOL DISTRICT,New York,NY ,3602400,    ,2,2,Chenango County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,538,69,7.8
AGAMIM CLASSICAL ACADEMY,Minnesota,MN ,2700394,    ,1,1,Hennepin County,7-Independent Charter District,13-City: Small,Kindergarten,8th Grade,326,25,13.04
AGAR-BLUNT-ONIDA SCHOOL DISTRICT 58-3,South Dakota,SD ,4600042,    ,4,4,Sully County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Kindergarten,12th Grade,268,27.48,9.75
AGATE SCHOOL DISTRICT NO. 300,Colorado,CO ,801980,    ,2,2,Elbert County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,44,7.16,6.15
AGAWAM,Massachusetts,MA ,2501800,    ,8,8,Hampden County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,12th Grade,3670,307.07,11.95
AGBU ALEX-MARIE MANOOGIAN SCHOOL,Michigan,MI ,2600106,    ,1,1,Oakland County,7-Independent Charter District,13-City: Small,Kindergarten,12th Grade,394,27.7,14.22
AGNES J. JOHNSON CHARTER DISTRICT,CALIFORNIA,CA ,602543,    ,1,1,Humboldt County,7-Independent Charter District,43-Rural: Remote,†,†,0,†,–
AGORA CYBER CS,Pennsylvania,PA ,4200140,    ,1,1,Montgomery County,7-Independent Charter District,21-Suburb: Large,Kindergarten,12th Grade,5143,390.19,13.18
AGRA,Oklahoma,OK ,4002550,    ,3,3,Lincoln County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,296,18.92,15.64
AGUA DULCE ISD,Texas,TX ,4807530,    ,2,2,Nueces County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,385,35.08,10.97
AGUA FRIA UNION HIGH SCHOOL DISTRICT (4289),Arizona,AZ ,400450,    ,5,5,Maricopa County,1-Regular local school district that is NOT a component of a supervisory union,22-Suburb: Mid-size,9th Grade,12th Grade,8359,423.2,19.75
AGUILA ELEMENTARY DISTRICT (4249),Arizona,AZ ,400480,    ,2,2,Maricopa County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,8th Grade,145,8,18.13
AGUILAR REORGANIZED SCHOOL DISTRICT NO. 6,Colorado,CO ,802010,    ,2,2,Las Animas County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,121,9.54,12.68
AGWSR COMM SCHOOL DISTRICT,Iowa,IA ,1903060,    ,5,5,Hardin County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,670,48.27,13.88
AHSTW COMM SCHOOL DISTRICT,Iowa,IA ,1904080,    ,3,3,Pottawattamie County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,736,57.17,12.87
AIBT NON-PROFIT CHARTER HIGH SCHOOL - PHOENIX (79053),Arizona,AZ ,400274,    ,1,1,Maricopa County,7-Independent Charter District,11-City: Large,7th Grade,12th Grade,104,0,†
AIBT NON-PROFIT CHARTER HIGH SCHOOL INC. (449790),ARIZONA,AZ ,400970,    ,1,1,Maricopa County,7-Independent Charter District,21-Suburb: Large,9th Grade,12th Grade,7,0,†
AIKEN 01,South Carolina,SC ,4500720,    ,43,43,Aiken County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,12th Grade,24184,1600,15.12
AINSWORTH COMMUNITY SCHOOLS,Nebraska,NE ,3102790,    ,4,4,Brown County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,427,45.51,9.38
AIRLINE CSD,Maine,ME ,2302500,    ,1,1,Hancock County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,56,4.9,11.43
AIRPORT COMMUNITY SCHOOLS,Michigan,MI ,2601980,    ,9,9,Monroe County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Prekindergarten,12th Grade,2614,144.48,18.09
AITKIN PUBLIC SCHOOL DISTRICT,Minnesota,MN ,2702760,    ,3,3,Aitkin County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,1172,86.51,13.55
AJO UNIFIED DISTRICT (4409),Arizona,AZ ,400520,    ,2,2,Pima County,1-Regular local school district that is NOT a component of a supervisory union,33-Town: Remote,Prekindergarten,12th Grade,441,22.72,19.41
AKII-GIKINOO'AMAADING ENVIRONMENTAL SCH AGENCY,WISCONSIN,WI ,5500086,    ,0,†,Sawyer County,7-Independent Charter District,42-Rural: Distant,–,–,†,†,†
AKILI ACADEMY OF NEW ORLEANS,LOUISIANA,LA ,2200208,    ,1,1,Orleans Parish,7-Independent Charter District,11-City: Large,Kindergarten,8th Grade,635,33,19.24
AKIMEL O OTHAM PEE POSH CHARTER SCHOOL INC. (5978),Arizona,AZ ,400403,    ,1,1,Pinal County,7-Independent Charter District,42-Rural: Distant,Kindergarten,2nd Grade,11,0,†
AKIMEL O'OTHAM PEE POSH CHARTER SCHOOL INC. (78966),Arizona,AZ ,400404,    ,1,1,Pinal County,7-Independent Charter District,42-Rural: Distant,3rd Grade,5th Grade,6,†,–
AKIN CCSD 91,Illinois,IL ,1703210,    ,1,1,Franklin County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,8th Grade,106,11,9.64
AKRON CENTRAL SCHOOL DISTRICT,New York,NY ,3602430,    ,3,3,Erie County,1-Regular local school district that is NOT a component of a supervisory union,31-Town: Fringe,Prekindergarten,12th Grade,1403,114.4,12.26
AKRON CITY,Ohio,OH ,3904348,    ,46,46,Summit County,1-Regular local school district that is NOT a component of a supervisory union,12-City: Mid-size,Prekindergarten,12th Grade,21298,1444.92,14.74
AKRON PREPARATORY SCHOOL,Ohio,OH ,3901503,    ,1,1,Summit County,7-Independent Charter District,12-City: Mid-size,Kindergarten,8th Grade,286,14,20.43
AKRON SCHOOL DISTRICT NO. R-1,Colorado,CO ,802040,    ,2,2,Washington County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,371,35.96,10.32
AKRON WESTFIELD COMM SCHOOL DISTRICT,Iowa,IA ,1903220,    ,3,3,Plymouth County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,642,48.05,13.36
AKRON-FAIRGROVE SCHOOLS,Michigan,MI ,2602010,    ,2,2,Tuscola County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,319,21.38,14.92
AKROS MIDDLE SCHOOL,Ohio,OH ,3901428,    ,1,1,Summit County,7-Independent Charter District,12-City: Mid-size,6th Grade,8th Grade,139,6.8,20.44
AL INST DEAF AND BLIND,Alabama,AL ,100009,    ,5,5,Talladega County,5-State agency providing elementary and/or secondary level instruction,32-Town: Distant,Kindergarten,12th Grade,0,0,†
ALABAMA CLINICAL SCHOOLS,Alabama,AL ,100183,    ,1,1,Jefferson County,5-State agency providing elementary and/or secondary level instruction,12-City: Mid-size,†,†,†,0,–
ALABAMA SCHOOL OF FINE ARTS,Alabama,AL ,100018,    ,0,†,Jefferson County,5-State agency providing elementary and/or secondary level instruction,12-City: Mid-size,7th Grade,12th Grade,0,0,†
ALABAMA YOUTH SERVICES,Alabama,AL ,100002,    ,0,†,Jefferson County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,3rd Grade,12th Grade,0,0,†
ALABASTER CITY,Alabama,AL ,100190,    ,5,5,Shelby County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,12th Grade,6293,355.92,17.68
ALACHUA,Florida,FL ,1200030,    ,64,64,Alachua County,1-Regular local school district that is NOT a component of a supervisory union,12-City: Mid-size,Prekindergarten,12th Grade,29761,1632.55,18.23
ALAIN LEROY LOCKE COLLEGE PREPARATORY ACADEMY DISTRICT,CALIFORNIA,CA ,602092,    ,1,1,Los Angeles County,7-Independent Charter District,11-City: Large,9th Grade,12th Grade,1404,0,†
ALAMANCE COMMUNITY SCHOOL,NORTH CAROLINA,NC ,3700467,    ,0,1,Alamance County,7-Independent Charter District,22-Suburb: Mid-size,–,–,†,†,†
ALAMANCE-BURLINGTON SCHOOLS,North Carolina,NC ,3700030,    ,36,36,Alamance County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Prekindergarten,13th Grade,23148,1495.67,15.48
ALAMEDA CNTY. STUDENT EXCHANGE PROG.,California,CA ,601355,    ,0,†,Alameda County,4-Regional Education Service Agency (RESA),21-Suburb: Large,†,†,†,†,†
ALAMEDA COMMUNITY LEARNING CENTER DISTRICT,CALIFORNIA,CA ,601664,    ,1,1,Alameda County,7-Independent Charter District,21-Suburb: Large,6th Grade,12th Grade,358,0,†
ALAMEDA COUNTY OFFICE OF EDUCATION,California,CA ,691051,    ,4,4,Alameda County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Kindergarten,12th Grade,339,0,†
ALAMEDA UNIFIED,California,CA ,601770,    ,16,16,Alameda County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Kindergarten,12th Grade,9372,0,†
ALAMO,Tennessee,TN ,4700030,    ,1,1,Crockett County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,6th Grade,643,42,15.31
ALAMO HEIGHTS ISD,Texas,TX ,4807590,    ,6,6,Bexar County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,12th Grade,4944,353.02,14
ALAMOGORDO PUBLIC SCHOOLS,New Mexico,NM ,3500030,    ,14,14,Otero County,1-Regular local school district that is NOT a component of a supervisory union,33-Town: Remote,Prekindergarten,12th Grade,5901,350.86,16.82
ALAMOSA SCHOOL DISTRICT NO. RE-11J,Colorado,CO ,802070,    ,4,4,Alamosa County,1-Regular local school district that is NOT a component of a supervisory union,33-Town: Remote,Prekindergarten,12th Grade,2298,133.84,17.17
ALANSON PUBLIC SCHOOLS,Michigan,MI ,2621810,    ,1,1,Emmet County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,221,16.01,13.8
ALASKA GATEWAY SCHOOL DISTRICT,Alaska,AK ,200050,    ,8,8,Southeast Fairbanks Census Area,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,409,26.05,15.7
ALBA PUBLIC SCHOOLS,Michigan,MI ,2602040,    ,1,1,Antrim County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,110,8.65,12.72
ALBA-GOLDEN ISD,Texas,TX ,4807650,    ,3,3,Wood County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,881,79.01,11.15
ALBANY CITY SCHOOL DISTRICT,New York,NY ,3602460,    ,17,17,Albany County,1-Regular local school district that is NOT a component of a supervisory union,13-City: Small,Prekindergarten,12th Grade,8904,874.14,10.19
